0.576,166.162,0.77,-11.845,0.08,0.364,Polo G,4,0.339,Die A Legend,40QrLHWdsxyXLAdjJG4Rxs,Chosen 1,2019-06-07,0.00000000,0,8,127200,0.138
0.658,140.042,0.8,-6.142,0.111,0.462,"Internet Money, Gunna, Don Toliver, NAV",4,0.079,B4 The Storm,1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),2020-08-28,0.00000000,0,1,195429,0.25
0.662,112.509,0.897,-6.903,0.534,0.39,"Lil Baby, Gunna",4,0.292,Drip Harder,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),2018-10-05,0.00000000,0,1,145543,0.0852
0.524,140.053,0.747,-6.807,0.2,0.363,"Kodak Black, XXXTENTACION",4,0.245,Project Baby 2: All Grown Up,40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),2017-08-18,0.00000000,0,10,213132,0.0306
0.444,140.063,0.906,-8.692,0.173,0.678,"21 Savage, Metro Boomin",4,0.384,Savage Mode,4gmmRb6bZJffOOiww1JGTO,No Heart,2016-07-15,0.00006440,0,4,235040,0.136
0.639,168.112,0.772,-7.119,0.0698,0.261,"Polo G, Lil Tjay",4,0.467,Die A Legend,6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),2019-06-07,0.00000000,1,1,166560,0.15
0.347,75.016,0.884,-8.227,0.0871,0.376,21 Savage,4,0.35,Issa Album,5eqK0tbzUPo2SoeZsov04s,Bank Account,2017-07-06,0.00000700,0,8,220307,0.015
0.619,127.956,0.962,-5.562,0.083,0.154,Lil Baby,4,0.405,My Turn (Deluxe),5m0yZ33oOy0yYBtdTXuxQe,Low Down,2020-05-01,0.00000000,0,10,144652,0.0354
0.353,87.997,0.797,-9.931,0.102,0.0731,"Metro Boomin, 21 Savage",4,0.369,NOT ALL HEROES WEAR CAPES (Deluxe),0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),2018-11-06,0.00000000,0,6,208293,0.59
0.516,119.996,0.877,-5.426,0.143,0.255,Lil Baby,4,0.0706,Too Hard,5BbdKBZO0TH0GhfxUfyhL9,Freestyle,2017-12-01,0.00000000,0,2,162053,0.215
0.744,84.005,0.867,-5.171,0.0713,0.645,"NLE Choppa, Roddy Ricch",4,0.227,Top Shotta,1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down (feat. Roddy Ricch),2020-08-07,0.00000000,1,2,173288,0.268
0.515,120.1,0.567,-10.265,0.078,0.321,Lil Tjay,1,0.247,True 2 Myself,0RLLvYBopDwooCyvnTwgYu,F.N,2019-10-11,0.00000000,0,6,224000,0.354
0.463,108.003,0.97,-7.259,0.151,0.46,"Quality Control, Lil Baby, DaBaby",4,0.366,Quality Control: Control The Streets Volume 2,5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),2019-08-16,0.00000000,1,10,142417,0.0957
0.662,143.943,0.767,-4.856,0.123,0.259,Gunna,4,0.0578,a Gift & a Curse,3OGCNLxpBmTYRxPZg2yDE5,back to the moon,2023-06-16,0.00000000,0,5,193333,0.103
0.701,134.039,0.71,-5.415,0.178,0.564,"Lil Durk, Morgan Wallen",4,0.0317,Almost Healed,1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),2023-05-26,0.00000000,1,11,219174,0.0105
0.651,163.935,0.665,-5.515,0.0896,0.237,Juice WRLD,4,0.156,Goodbye & Good Riddance,3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,2018-12-10,0.00000000,1,1,175755,0.0414
0.692,79.899,0.623,-5.122,0.153,0.566,Juice WRLD,4,0.0504,Death Race For Love (Bonus Track Version),6iaSML1PIYq936g62BDtBq,Robbery,2019-03-08,0.00000000,1,2,240051,0.328
0.572,141.996,0.823,-6.067,0.113,0.568,"Trippie Redd, Juice WRLD",4,0.0865,A Love Letter To You 3,0axBgt9y0GvMCLuRl2xBKG,1400 / 999 Freestyle (feat. Juice WRLD),2018-11-09,0.00000000,0,6,175954,0.0079
0.613,149.972,0.65,-6.13,0.267,0.0804,Juice WRLD,4,0.128,Legends Never Die,2U5WueTLIK5WJLD7mvDODv,Wishing Well,2020-07-10,0.00000000,0,9,194621,0.00336
0.529,161.989,0.671,-7.226,0.0856,0.203,Juice WRLD,4,0.307,Goodbye & Good Riddance,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,2018-12-10,0.00033500,1,0,165820,0.0769
0.736,147.946,0.776,-4.612,0.159,0.233,Juice WRLD,4,0.247,Goodbye & Good Riddance,1fCeXjoRExPP2qwSBh2aST,Black & White,2018-12-10,0.00000000,1,7,186945,0.0802
0.801,104.986,0.778,-7.326,0.0912,0.914,Asake,4,0.106,Work Of Art,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,2023-06-15,0.00015500,0,6,157714,0.692
0.653,150.097,0.547,-3.875,0.103,0.163,"Post Malone, Young Thug",4,0.081,Hollywood's Bleeding,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),2019-09-06,0.00000000,1,5,174853,0.456
0.552,119.476,0.765,-7.524,0.193,0.492,"Metro Boomin, Travis Scott, Young Thug",4,0.309,HEROES & VILLAINS,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),2022-12-02,0.00000000,0,1,194787,0.175
0.64,112.984,0.869,-7.677,0.0747,0.535,"Asake, Travis Scott",4,0.0424,Lungu Boy,1qxKva4IzWde7m2jLpZvDU,Active,2024-08-08,0.00119000,0,5,172598,0.011
0.541,139.978,0.716,-7.909,0.115,0.387,"Lil Baby, Gunna, Lil Uzi Vert",4,0.149,Harder Than Ever,2bSk87AVkCIIC3Bcligq1z,Life Goes On,2018-05-18,0.00000000,1,1,247055,0.0021
0.366,141.981,0.604,-7.519,0.133,0.13,Adele,4,0.0282,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,2021-10-14,0.00000000,1,5,224695,0.578
0.422,119.964,0.53,-6.262,0.107,0.349,Miley Cyrus,4,0.0342,Bangerz (Deluxe Version),2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,2013-10-04,0.00000000,1,5,221360,0.407
0.264,119.93,0.422,-7.064,0.132,0.331,John Legend,4,0.0322,Love In The Future (Expanded Edition),3U4isOIWM3VvDubwSI3y7a,All of Me,2013-08-30,0.00000000,1,8,269560,0.922
0.547,95,0.778,-7.273,0.132,0.442,"P!nk, Nate Ruess",4,0.0489,The Truth About Love,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),2012-09-18,0.00030600,1,2,242733,0.344
0.706,122.013,0.663,-4.972,0.115,0.474,OneRepublic,4,0.0383,Native,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,2014-01-01,0.00000000,0,1,257840,0.0654
0.779,173.799,0.468,-4.839,0.101,0.26,Sia,4,0.0779,This Is Acting (Deluxe Version),1yvMUkIOTeUNtNWlWRgANS,Unstoppable,2016-10-21,0.00037300,1,9,217747,0.112
0.5,117.896,0.664,-6.935,0.0966,0.801,Noah Kahan,4,0.0651,Stick Season,0mflMxspEfB0VbI1kyLiAv,Stick Season,2022-10-14,0.00000000,1,9,182347,0.799
0.28,72.795,0.612,-8.648,0.088,0.387,Bruno Mars,4,0.0434,Unorthodox Jukebox,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,2012-12-07,0.00000000,1,0,213827,0.932
0.663,121.07,0.6,-5.802,0.119,0.286,One Direction,4,0.0477,Midnight Memories (Deluxe),4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,0.00000000,1,3,245493,0.225
0.537,122.769,0.445,-8.532,0.0944,0.131,Tom Odell,4,0.04,Long Way Down (Deluxe),3JvKfv6T31zO0ini8iNItO,Another Love,2013-06-24,0.00001650,0,4,244360,0.695
0.296,115.284,0.351,-10.109,0.095,0.12,"Billie Eilish, Khalid",4,0.0333,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),2018-04-19,0.00000000,0,4,200186,0.934
0.697,138.992,0.74,-4.912,0.224,0.732,Sabrina Carpenter,4,0.034,emails i can't send,6dgUya35uo964z7GZXM07g,Nonsense,2022-07-15,0.00000000,1,8,163648,0.0268
0.652,95.977,0.825,-3.183,0.0931,0.931,Ed Sheeran,4,0.0802,÷ (Deluxe),7qiZfU4dY1lWllzX7mPBI3,Shape of You,2017-03-03,0.00000000,0,1,233713,0.581
0.192,175.212,0.369,-12.151,0.0954,0.148,Zach Bryan,3,0.04,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,2022-04-22,0.00000835,0,4,228013,0.555
0.557,85.043,0.358,-7.398,0.0902,0.494,James Arthur,4,0.059,Back from the Edge,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,2016-10-28,0.00000000,1,10,211467,0.695
0.448,95.05,0.599,-6.312,0.106,0.168,Ed Sheeran,3,0.0232,÷ (Deluxe),0tgVpDi06FyKpA1z0VMD4v,Perfect,2017-03-03,0.00000000,1,8,263400,0.163
0.442,146.277,0.557,-7.224,0.11,0.213,Coldplay,4,0.0243,A Rush of Blood to the Head,75JFxkI2RXiU7L9VXzMkle,The Scientist,2002-08-27,0.00001460,1,5,309600,0.731
0.552,75.881,0.346,-6.864,0.114,0.0789,Adele,4,0.0282,Skyfall,6VObnIkLVruX4UVyxWhlqm,Skyfall,2012-10-04,0.00000000,0,0,286480,0.417
0.822,167.997,0.604,-4.833,0.147,0.288,Imagine Dragons,4,0.0438,Evolve,1zB4vmk8tFRmM9UULNzbLB,Thunder,2017-06-23,0.13400000,1,0,187147,0.00672
0.543,68.534,0.359,-7.582,0.118,0.453,Taylor Swift,4,0.0919,Lover,1dGr1c8CrMLDpV6mPbImSI,Lover,2019-08-23,0.00001580,1,7,221307,0.492
0.763,120.042,0.695,-3.497,0.0863,0.551,Post Malone,4,0.0396,Hollywood's Bleeding,21jGcNKet2qwijlDFuPiPb,Circles,2019-09-06,0.00242000,1,0,215280,0.189
0.425,102.078,0.357,-7.301,0.322,0.27,Conan Gray,3,0.0333,Kid Krow,4xqrdfXkTW4T0RauPLv3WA,Heather,2020-03-20,0.00000000,1,5,198040,0.584
0.741,153.96,0.601,-5.569,0.415,0.441,Justin Bieber,4,0.0478,Justice,6I3mqTwhRpn34SLVafSH7G,Ghost,2021-03-19,0.00002910,1,2,153190,0.185
0.713,120.032,0.742,-5.522,0.059,0.879,Maroon 5,4,0.0303,V,4gbVRS8gloEluzf0GzDOFc,Maps,2014-09-02,0.00000000,0,1,189960,0.0205
0.379,107.989,0.614,-10.48,0.0986,0.201,Ed Sheeran,4,0.0476,x (Deluxe Edition),1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,2014-06-21,0.00046400,1,4,258987,0.607
0.754,149.789,0.752,-6.684,0.0486,0.755,Shawn Mendes,4,0.0615,Handwritten,5jsw9uXEGuKyJzs0boZ1bT,Stitches,2015-04-14,0.00000000,1,1,206880,0.0151
0.417,138.178,0.209,-8.74,0.113,0.124,Coldplay,4,0.0338,X&Y,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,2005-06-07,0.00196000,1,3,295533,0.164
0.603,97.994,0.712,-5.52,0.115,0.67,Luke Combs,4,0.0262,Gettin' Old,1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,2023-03-24,0.00000000,1,8,265493,0.186
0.574,111.881,0.459,-4.857,0.0885,0.183,Lewis Capaldi,4,0.0577,Divinely Uninspired To A Hellish Extent (Extended Edition),2gMXnyrvIjhVBUZwvLZDMP,Before You Go,2019-11-22,0.00000000,1,3,215107,0.608
0.648,96.888,0.633,-6.645,0.161,0.49,Taylor Swift,4,0.062,Midnights,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,2022-10-21,0.00000262,1,4,200690,0.121
0.776,77.987,0.585,-5.898,0.3,0.427,Avril Lavigne,4,0.0459,Let Go,5xEM5hIgJ1jjgcEBfpkt2F,Complicated,2002-06-04,0.00000774,1,5,244507,0.0572
0.585,139.631,0.449,-6.761,0.0833,0.212,Coldplay,4,0.0268,Mylo Xyloto,6nek1Nin9q48AVZcWs9e9D,Paradise,2011-10-24,0.00008750,1,5,278719,0.0509
0.327,91.05,0.775,-7.241,0.0821,0.595,Maroon 5,4,0.0557,JORDI (Deluxe),4cktbXiXOapiLBMprHFErI,Memories,2021-06-11,0.00000000,1,11,189486,0.841
0.445,78.998,0.781,-6.061,0.184,0.591,Ed Sheeran,4,0.0295,x (Deluxe Edition),34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,2014-06-21,0.00000000,1,2,281560,0.474
0.638,79.064,0.481,-5.862,0.154,0.497,Train,4,0.0276,Drops Of Jupiter,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),2001-03-27,0.00000000,1,0,259933,0.153
0.845,110.056,0.671,-4.93,0.329,0.775,Dua Lipa,4,0.048,Dance The Night (From Barbie The Album),1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,2023-05-25,0.00000000,0,11,176579,0.0207
0.797,139.994,0.704,-5.927,0.0546,0.825,OneRepublic,4,0.0475,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,2022-05-13,0.00074500,1,0,148486,0.0826
0.628,103.998,0.674,-7.079,0.0944,0.552,P!nk,4,0.03,The Truth About Love,1jF7IL57ayN4Ity3jQqGu0,Try,2012-09-18,0.00000000,1,2,247907,0.00144
0.862,95.051,0.712,-4.612,0.093,0.809,Maroon 5,4,0.0378,Songs About Jane: 10th Anniversary Edition,6ECp64rv50XVz93WvxXMGF,This Love,2002-01-01,0.00000000,0,5,206200,0.0525
0.473,119.992,0.765,-5.829,0.391,0.34,Lukas Graham,4,0.0514,Lukas Graham,5kqIPrATaCc2LqxVWzQGbk,7 Years,2016-04-01,0.00000000,1,10,237300,0.287
0.465,89.087,0.449,-8.964,0.303,0.543,Giveon,3,0.0791,TAKE TIME,3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,2020-03-27,0.00000102,1,0,198371,0.524
0.798,116.032,0.796,-6.312,0.0952,0.942,"Elton John, Dua Lipa, PNAU",4,0.0317,Cold Heart (PNAU Remix),6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,2021-08-13,0.00004190,1,1,202735,0.034
0.53,108.038,0.63,-7.259,0.177,0.417,"Meghan Trainor, John Legend",3,0.0434,Title (Deluxe),2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),2015-01-09,0.00000000,1,0,225053,0.4
0.55,101.19,0.551,-5.339,0.202,0.342,"Stephen Sanchez, Em Beihold",3,0.0286,Until I Found You (Em Beihold Version),1Y3LN4zO1Edc2EluIoSPJN,Until I Found You (with Em Beihold) - Em Beihold Version,2022-04-22,0.00000000,1,10,176440,0.777
0.663,102,0.651,-5.569,0.0994,0.465,Maroon 5,4,0.0281,Songs About Jane: 10th Anniversary Edition,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,2002-01-01,0.00000000,0,0,259453,0.228
0.401,111.825,0.677,-8.467,0.116,0.195,Niall Horan,4,0.0308,Flicker (Deluxe),0qvzXomUDJVaUboy2wMfiS,This Town,2017-10-20,0.00000000,1,9,232852,0.712
0.699,114.481,0.85,-3.292,0.32,0.915,Paul Russell,4,0.0776,Lil Boo Thang,0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,2023-08-18,0.00000000,1,0,114234,0.152
0.764,169.928,0.591,-5.484,0.103,0.478,"The Kid LAROI, Justin Bieber",4,0.0483,STAY (with Justin Bieber),5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),2021-07-09,0.00000000,1,1,141806,0.0383
0.45,178.765,0.597,-6.658,0.382,0.537,"Ariana Grande, Justin Bieber",3,0.0418,Stuck with U,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),2020-05-08,0.00000000,1,8,228482,0.223
0.82,144.905,0.621,-4.865,0.104,0.452,Bruno Mars,4,0.0367,Doo-Wops & Hooligans,6SKwQghsR8AISlxhcwyA9R,Marry You,2010-05-11,0.00000000,1,10,230192,0.332
0.174,112.672,0.681,-8.745,0.0983,0.231,Calum Scott,4,0.0315,Only Human (Deluxe),2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,2018-03-09,0.00003350,1,1,260285,0.837
0.488,136.07,0.752,-7.05,0.0936,0.533,Halsey,4,0.0705,Manic,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,2020-01-17,0.00000920,1,6,201661,0.293
0.738,119.976,0.721,-4.77,0.118,0.637,"Marshmello, Jonas Brothers",4,0.0403,Leave Before You Love Me,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),2021-05-21,0.00000441,1,7,154983,0.00226
0.902,100.012,0.673,-2.392,0.0558,0.536,American Authors,4,0.0346,"Oh, What A Life",5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,2014-01-01,0.00022700,1,2,194240,0.0591
0.788,120.076,0.748,-7.055,0.0863,0.884,Maroon 5,4,0.0334,V,2iuZJX9X9P0GKaE93xcPjk,Sugar,2014-09-02,0.00000000,1,1,235493,0.0591
0.657,107.01,0.753,-3.061,0.112,0.437,"Zedd, Maren Morris, Grey",4,0.0449,The Middle,09IStsImFySgyp0pIQdqAc,The Middle,2018-01-23,0.00000000,1,7,184732,0.171
0.342,102.819,0.516,-8.985,0.21,0.0993,Selena Gomez,4,0.0425,Rare,4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,2020-01-10,0.00000000,1,4,206459,0.55
0.794,114.066,0.601,-5.844,0.418,0.244,"Mark Ronson, Miley Cyrus",4,0.0671,Late Night Feelings,02dRkCEc8Q5ch4TTcnLxOn,Nothing Breaks Like a Heart (feat. Miley Cyrus),2019-06-21,0.00000136,0,7,217099,0.00987
0.673,203.812,0.492,-5.431,0.137,0.488,Morgan Wallen,4,0.0347,3 Songs At A Time Sampler,59uQI0PADDKeE6UZDTJEe8,Last Night,2023-01-31,0.00000000,1,6,163855,0.413
0.426,84.876,0.674,-9.504,0.132,0.337,Lorde,4,0.122,Pure Heroine,2dLLR6qlu5UJ5gk0dKz0h3,Royals,2013-09-27,0.00000000,1,7,190185,0.12
0.656,104.036,0.638,-5.886,0.146,0.225,Leona Lewis,4,0.0357,Spirit,7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,2007-01-01,0.00000000,1,5,262467,0.188
0.825,94.931,0.56,-3.862,0.161,0.268,Vanessa Carlton,4,0.0379,Be Not Nobody,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,2002-04-30,0.00000000,1,11,237493,0.323
0.792,119.054,0.627,-4.311,0.0845,0.415,Taylor Swift,4,0.031,Fearless (Taylor's Version),6YvqWjhGD8mB5QXcbcUKtx,Love Story (Taylor’s Version),2021-04-09,0.00000397,1,2,235767,0.13
0.54,116.947,0.759,-6.039,0.0945,0.75,"Shawn Mendes, Camila Cabello",4,0.0287,Señorita,0TK2YIli7K1leLovkQiNik,Señorita,2019-06-21,0.00000000,0,9,190960,0.037
0.683,159.878,0.515,-5.099,0.392,0.572,Katy Perry,4,0.0371,Teenage Dream: The Complete Confection,5JLv62qFIS1DR3zGEcApRt,Wide Awake,2012-03-12,0.00000264,1,5,220947,0.0749
0.444,150.96,0.703,-9.331,0.0973,0.712,Jason Mraz,4,0.0417,We Sing. We Dance. We Steal Things.,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,2008-05-12,0.00000000,1,11,242947,0.559
0.719,112.027,0.558,-5.113,0.115,0.371,The Calling,4,0.0267,Camino Palmero,5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,2001-01-01,0.00000000,1,2,208600,0.0367
0.495,129.062,0.864,-7.036,0.0992,0.72,"Gotye, Kimbra",4,0.037,Making Mirrors,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,2011-01-01,0.00013300,1,0,244973,0.591
0.706,92.513,0.482,-5.762,0.105,0.144,Alicia Keys,4,0.0607,Girl on Fire (Remixes) - EP,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,2012-11-18,0.00106000,1,9,224920,0.135
0.495,103.375,0.694,-14.222,0.0644,0.799,Amy Winehouse,4,0.0329,Back To Black (Deluxe Edition),0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,2006-01-01,0.00351000,1,9,257187,0.0137
0.586,126.684,0.553,-6.319,0.0813,0.443,Dean Lewis,4,0.0362,Be Alright,3EPXxR3ImUwfayaurPi3cm,Be Alright,2018-06-29,0.00000000,1,11,196373,0.697
0.903,74.988,0.52,-5.497,0.254,0.652,BANNERS,4,0.042,Where The Shadow Ends,2f0pn9DkEJwAzXApnFh5cr,Someone To You,2019-10-04,0.00000000,1,2,219801,0.00517
0.331,72.023,0.459,-12.603,0.135,0.271,Duncan Laurence,3,0.0421,Arcade,1Xi84slp6FryDSCbzq4UCD,Arcade,2019-03-07,0.00104000,0,9,183624,0.817
0.714,175.924,0.564,-4.987,0.155,0.33,Rachel Platten,4,0.129,Wildfire,37f4ITSlgPX81ad2EvmVQr,Fight Song,2016-01-01,0.00000000,1,7,204013,0.0549
0.798,120.012,0.719,-4.582,0.134,0.591,Katy Perry,4,0.0361,Teenage Dream,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,2010-01-01,0.00000234,1,10,227741,0.0162
0.588,113.608,0.491,-6.177,0.0906,0.193,P!nk,4,0.0506,Beautiful Trauma,0Qh38w01QRXK6KHIv0e3hb,What About Us,2017-10-13,0.00000201,1,1,269600,0.0281
0.71,89.929,0.5,-3.015,0.329,0.419,Imagine Dragons,4,0.0339,Night Visions,3LlAyCYU26dvFZBDUIMb7a,Demons,2012-09-04,0.00025000,1,3,175200,0.19
0.445,50.827,0.286,-8.087,0.114,0.278,Forest Blakk,4,0.0347,If You Love Her,727Z2S2mtNH46CbP9EWPwY,If You Love Her,2020-09-30,0.00000000,1,6,217352,0.355
0.415,114.145,0.728,-6.852,0.0616,0.455,Julia Michaels,4,0.0639,Nervous System,7vu0JkJh0ldukEYbTVcqd0,Issues,2017-07-28,0.00000000,1,8,176320,0.401
0.632,147.873,0.494,-6.89,0.0869,0.0797,Lauren Daigle,4,0.0342,Look Up Child,6Up545NUflOiXo8cEraH49,You Say,2018-09-07,0.00000000,1,5,274693,0.682
0.473,75.801,0.464,-10.086,0.109,0.604,"JP Saxe, Julia Michaels",4,0.129,If the World Was Ending (feat. Julia Michaels),2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),2019-10-17,0.00000000,1,1,208687,0.866
0.72,79.983,0.508,-5.908,0.0563,0.472,Beyoncé,4,0.0628,I AM...SASHA FIERCE,4JehYebiI9JE8sR8MisGVb,Halo,2008-11-17,0.00000000,0,11,261640,0.272
0.638,184.086,0.378,-5.576,0.0849,0.735,"fun., Janelle Monáe",4,0.075,Some Nights,7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),2012-02-21,0.00007660,1,10,250627,0.02
0.549,90.04,0.644,-5.415,0.134,0.167,Alicia Keys,4,0.0285,As I Am (Expanded Edition),6IwKcFdiRQZOWeYNhUiWIv,No One,2007-11-09,0.00000885,0,1,253813,0.0209
0.725,123.28,0.49,-3.304,0.0983,0.335,Amy Winehouse,4,0.0392,Back To Black,30FURVTCpbKyykjSEQzGkH,Back To Black,2006-10-27,0.00002680,1,10,240440,0.123
0.63,89.991,0.654,-4.644,0.111,0.43,"Dan + Shay, Justin Bieber",4,0.0259,"10,000 Hours (with Justin Bieber)",2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",2019-10-04,0.00000000,1,10,167693,0.153
0.316,118.582,0.398,-7.031,0.295,0.174,Andra Day,4,0.0368,Cheers to the Fall,0tV8pOpiNsKqUys0ilUcXz,Rise Up,2015-08-28,0.00000000,1,1,253342,0.805
0.922,130.007,0.666,-4.645,0.0867,0.758,Katy Perry,4,0.0352,Teenage Dream: The Complete Confection,6yARPLK0PV4heEyh7pVMGz,Part Of Me,2012-01-01,0.00000000,1,5,216160,0.000348
0.348,74.541,0.349,-6.142,0.12,0.0886,Christina Perri,4,0.0316,lovestrong.,0HZhYMZOcUzZKSFwPOti6m,jar of hearts,2011-05-10,0.00000000,1,3,246587,0.726
0.787,117.089,0.399,-2.88,0.0685,0.572,Sia,5,0.0499,1000 Forms Of Fear (Deluxe Version),2s1sdSqGcKxpPr5lCl7jAV,Chandelier,2015-05-04,0.00006070,1,1,216120,0.0197
0.465,113.81,0.6,-4.951,0.149,0.0682,Zoe Wees,4,0.0314,Control,50Td3qilgs8BLtv8mHyT1t,Control,2020-03-13,0.00000148,1,4,230880,0.643
0.587,186.003,0.679,-7.015,0.137,0.486,"The Weeknd, Daft Punk",4,0.276,Starboy,7MXVkk9YMctZqd1Srtv4MB,Starboy,2016-11-25,0.00000635,1,7,230453,0.141
0.669,112.238,0.908,-2.827,0.237,0.662,Eminem,4,0.0738,The Eminem Show,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,2002-05-26,0.00000000,1,7,290320,0.00286
0.902,84.412,0.573,-7.638,0.0928,0.876,a-ha,4,0.054,Hunting High and Low,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,1985-06-01,0.00125000,0,6,225280,0.018
0.824,100.024,0.778,-5.892,0.405,0.758,"Shakira, Wyclef Jean",4,0.0707,"Oral Fixation, Vol. 2 (Expanded Edition)",3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),2005-11-28,0.00000000,0,10,218093,0.284
0.791,105.018,0.894,-4.699,0.0388,0.583,"USHER, Lil Jon, Ludacris",4,0.112,Confessions (Expanded Edition),5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),2004-03-23,0.00000000,1,2,250373,0.0183
0.866,128.038,0.578,-3.804,0.257,0.619,WALK THE MOON,4,0.0619,TALKING IS HARD,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,2014-12-02,0.00000000,1,1,199080,0.00701
0.887,122.509,0.532,-3.757,0.294,0.794,Bon Jovi,4,0.0335,Slippery When Wet,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,1986-08-16,0.00020600,1,0,249293,0.0778
0.783,124.08,0.532,-5.697,0.161,0.643,Avicii,4,0.0523,TRUE,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,2013-01-01,0.00120000,1,2,247427,0.0038
0.838,143.04,0.774,-3.914,0.242,0.924,Britney Spears,4,0.114,In The Zone,6I9VzXrHxO9rA9A5euc8Ak,Toxic,2003-11-13,0.02500000,0,5,198800,0.0249
0.711,125.135,0.692,-7.498,0.12,0.875,"Eurythmics, Annie Lennox, Dave Stewart",4,0.0317,Sweet Dreams (Are Made Of This),1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,1983-01-04,0.00000000,0,0,216933,0.225
0.837,120.028,0.755,-2.718,0.289,0.714,Kesha,4,0.142,Animal (Expanded Edition),0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,2010-01-01,0.00000000,0,2,199693,0.0991
0.76,99.947,0.655,-3.669,0.299,0.409,Justin Bieber,4,0.045,Purpose (Deluxe),09CtPGIpYB4BrO8qb1RGsF,Sorry,2015-11-13,0.00000000,0,0,200787,0.0797
0.87,100.804,0.543,-6.514,0.792,0.754,ABBA,4,0.0428,Arrival,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,1976-01-01,0.00093900,1,9,230400,0.358
